row_index,scoutId,luxury_score,floor_heating,guest_toilet,built_in_kitchen,garage_available,air_conditioning,dishwasher,bathtub,laminate_floor,parquet_floor,double_glazing,green_view,quiet_neighborhood,near_public_transport,_parse_failed
2926,110772787,3.0,,,,,,,,,,,,,,
2927,77020122,7.0,,True,,True,,,True,,True,True,True,True,,
2928,109796917,3.0,,,,,,,True,True,,,,,,
2929,108861693,4.0,,,,,,,True,,,,True,,,
2930,112791853,,,,,,,,,,,,,,,True
2931,113558663,,,,,,,,,,,,,,,True
2932,81147341,,,,,,,,,,,,,,,True
2933,111396981,,,,,,,,,,,,,,,True
2934,109435904,4.0,,,,,,,True,,,True,,,,
2935,110728075,3.0,,,,,,,True,True,,,,,,
2936,107882264,4.0,,,,,,,True,,,,,,,
2937,114653541,5.0,,,,,,,True,True,,,,,,
2938,106691451,7.0,,True,,True,,,True,,,True,,,,
2939,72277704,3.0,,,True,,,,,,,,,,True,
2940,108796001,6.0,,,,True,,,True,True,True,,,,,
2941,110686394,4.0,,,,,,,True,True,,,,,,
2942,83028132,8.0,True,,,True,,,True,,,True,,,,
2943,115340169,4.0,,,,,,,,True,,,,True,,
2944,111245219,6.0,,,True,,,True,True,,True,True,,,,
2945,106879166,5.0,,,,,,,True,,,,,,,
2946,113722666,4.0,,,,,,,True,,,,,,,
2947,112561313,5.0,,,,,,,True,,,,,,,
2948,114931460,,,,,,,,,,,,,,,True
2949,113837871,,,,,,,,,,,,,,,True
2950,108615672,,,,,,,,,,,,,,,True
2951,91044771,,,,,,,,,,,,,,,True
2952,113158006,,,,,,,,,,,,,,,True
2953,108792931,,,,,,,,,,,,,,,True
2954,111316074,,,,,,,,,,,,,,,True
2955,104692626,,,,,,,,,,,,,,,True
2956,114445692,,,,,,,,,,,,,,,True
2957,104928423,,,,,,,,,,,,,,,True
2958,113658984,,,,,,,,,,,,,,,True
2959,106201598,,,,,,,,,,,,,,,True
2960,113580074,,,,,,,,,,,,,,,True
2961,113809704,,,,,,,,,,,,,,,True
2962,98122741,,,,,,,,,,,,,,,True
2963,114567747,,,,,,,,,,,,,,,True
2964,113604171,,,,,,,,,,,,,,,True
2965,110419373,,,,,,,,,,,,,,,True
2966,106656219,,,,,,,,,,,,,,,True
2967,115657699,,,,,,,,,,,,,,,True
2968,109505277,,,,,,,,,,,,,,,True
2969,115691141,,,,,,,,,,,,,,,True
2970,113785123,,,,,,,,,,,,,,,True
2971,108037851,,,,,,,,,,,,,,,True
2972,114564263,,,,,,,,,,,,,,,True
2973,74719486,,,,,,,,,,,,,,,True
2974,106972871,3.0,,,True,,,True,True,True,,,,,,
2975,115349984,4.0,,,,True,,,True,True,,,True,,,
2976,115705507,5.0,,,True,,,,True,,,True,,,,
2977,110949073,6.0,,,,True,,,True,,True,True,,,,
2978,110791810,4.0,,True,,True,,,True,True,,,,,,
2979,112783326,7.0,,True,True,,,,True,,True,True,,,,
2980,113867742,8.0,True,,,,,,True,,,True,,,,
2981,106093227,3.0,,,,,,,True,,,True,,,,
2982,89645426,6.0,True,,True,True,True,,,,True,,,,,
2983,105472496,3.0,,,True,,,,,True,,,,,,
2984,77309714,4.0,,,,,,,True,,,,,True,,
2985,110284264,5.0,,,,,,,True,,,,,,,
2986,113805148,7.0,True,,True,True,,,True,,,True,,,,
2987,113814551,5.0,,,True,True,,,,,,,,,,
2988,110297447,4.0,,,,,,,True,,,,,True,,
2989,99996030,,,,,,,,,,,,,,,True
2990,111476332,,,,,,,,,,,,,,,True
2991,51177585,,,,,,,,,,,,,,,True
2992,109996755,,,,,,,,,,,,,,,True
2993,114085091,,,,,,,,,,,,,,,True
2994,111383051,2.0,,,,,,,,,,,,,,
2995,114555748,3.0,,True,,,,,True,True,,,,,,
2996,111371919,4.0,,,,,,,True,,,True,,,,
2997,69179851,3.0,,,,,,,True,True,,,,True,,
2998,115631701,8.0,True,,,,,,True,,True,,,,,
2999,110579749,3.0,,True,,True,,,True,True,,,,,,
3000,106896738,2.0,,,,,,,,True,,True,,,,
3001,112845604,3.0,,,,,,,,True,,True,,,,
3002,113346239,7.0,True,,,,,,True,,True,,,,,
3003,105706604,2.0,,,,,,,,True,,True,,,,
3004,115631362,2.0,,,,,,,,,,,,,,
3005,115584709,3.0,,,,,,,,True,,,,,,
3006,115138591,2.0,,,,,,,,True,,,,,,
3007,111249128,6.0,True,,True,,,,True,,True,,,,,
3008,112913555,2.0,,,,,,True,,,,True,,,,
3009,107883690,,,,,,,,,,,,,,,True
3010,113853439,,,,,,,,,,,,,,,True
3011,102350266,,,,,,,,,,,,,,,True
3012,113842047,,,,,,,,,,,,,,,True
3013,92327084,,,,,,,,,,,,,,,True
3014,68911620,3.0,,,True,,,,True,True,,,,True,,
3015,73485049,4.0,True,,True,,,,True,,,,,,,
3016,111287781,1.0,,,,,,,,,,,,,,
3017,111414468,6.0,,,True,True,,,,,,,True,,True,
3018,113831728,8.0,True,,True,True,,True,True,,True,,True,,,
3019,107120887,2.0,,,,,,,,,,,,,,
3020,112425506,4.0,,,,,,,True,,,True,,,,
3021,109083396,5.0,,,True,,,,True,True,,,,True,,
3022,112945984,7.0,True,,True,True,,True,True,,True,,,,,
3023,67579901,3.0,,,,,,,True,True,,True,,,,
3024,84047592,4.0,,,True,,,,True,,,,,,,
3025,106672653,3.0,,,,,,,True,,,,,,,
3026,111371523,5.0,,,True,,,,True,True,True,,,,,
3027,50683379,4.0,,,,,,,,True,,,,,,
3028,110978627,,,,,,,,,,,,,,,True
3029,109058663,,,,,,,,,,,,,,,True
3030,113179382,,,,,,,,,,,,,,,True
3031,85146822,,,,,,,,,,,,,,,True
3032,106839594,,,,,,,,,,,,,,,True
3033,90917161,,,,,,,,,,,,,,,True
3034,76981789,3.0,,,,True,,,,True,,,,,,
3035,77846656,4.0,,,True,True,,True,,,,True,,,,
3036,113484763,8.0,,,True,True,,,,,True,,,,True,
3037,114137000,5.0,,,,,,,True,,,,True,True,,
3038,112911543,1.0,,,,,,,,,,,,,,
3039,65184551,4.0,,,,,,,True,True,,,True,True,,
3040,113372767,6.0,,,True,,,,,True,,True,,,,
3041,113912383,4.0,,,,,,,,,,True,,,,
3042,111413192,3.0,,,,,,,True,True,,,,,,
3043,105924443,5.0,,,,,,,,True,,,,,,
3044,115354061,2.0,,,,,,,,True,,,,,,
3045,113289039,7.0,True,,True,True,,,,,True,,,,,
3046,113559886,4.0,,,True,,,,,,,,,,,
3047,99426629,4.0,,,,,,,True,True,,,,,,
3048,115559984,5.0,,True,True,True,,,True,,,,,,,
3049,115620808,4.0,,,,True,,,,,,,,,,
3050,110879924,,,,,,,,,,,,,,,True
3051,51248792,,,,,,,,,,,,,,,True
3052,110183607,,,,,,,,,,,,,,,True
3053,114731808,,,,,,,,,,,,,,,True
3054,109830575,3.0,,,,,,,True,True,,,,,,
3055,113163354,4.0,,,,,,,True,True,,,,,,
3056,103463536,5.0,,,,,,,,True,,,True,,,
3057,107330560,6.0,,,True,,,,True,,,True,,,,
3058,110775915,4.0,,,,,,,True,,,,,,,
3059,112463212,3.0,,,,,,,,,,,,True,True,
3060,113032602,4.0,,,,,,,True,True,,,,,,
3061,90220554,5.0,,,True,,,,True,True,,,,,,
3062,107358380,7.0,True,,True,True,,,True,,True,,True,,,
3063,47529215,3.0,,,,,,True,True,,,,True,True,True,
3064,107148684,4.0,,,True,,,,True,True,,,,,,
3065,113008597,5.0,,,,,,,True,True,,,,,,
3066,89676380,3.0,,,,,,,True,True,,,,,,
3067,106530870,4.0,,,True,,,,,True,,,,,,
3068,110183440,6.0,,,True,True,,,True,True,,,,,,
3069,115697453,7.0,True,True,True,True,,True,True,,True,,,,,
3070,115453292,,,,,,,,,,,,,,,True
3071,114853322,,,,,,,,,,,,,,,True
3072,113846922,,,,,,,,,,,,,,,True
3073,106537964,,,,,,,,,,,,,,,True
3074,112853902,7.0,True,,True,True,,,,False,True,,,,,
3075,115694967,4.0,,True,True,,,,True,True,,,,,,
3076,113684002,3.0,,,,,,,,True,,True,,True,True,
3077,113240209,6.0,,,True,,,True,,False,True,,,,,
3078,106978520,4.0,True,,,,,,True,True,,,,,True,
3079,105248079,3.0,,,,,,,,True,,,,,,
3080,105929351,5.0,,,,,,,,True,,,,,,
3081,111315057,7.0,,,True,,,True,,False,True,,,,,
3082,115555758,3.0,,,,True,,,True,True,,,True,,,
3083,109001352,4.0,,,,,,,,True,,,,,,
3084,106994500,4.0,,,,,,,,True,,,,True,,
3085,113667812,5.0,,,,,,,True,False,,,,,,
3086,103890116,6.0,,,True,,,True,,True,,,,,,
3087,110976101,,,,,,,,,,,,,,,True
3088,102320491,,,,,,,,,,,,,,,True
3089,115374249,,,,,,,,,,,,,,,True
3090,113740421,,,,,,,,,,,,,,,True
3091,106069704,,,,,,,,,,,,,,,True
3092,106958524,,,,,,,,,,,,,,,True
3093,107076153,,,,,,,,,,,,,,,True
3094,77952986,3.0,,,,True,,,True,,,,True,,True,
3095,104870875,4.0,,True,,,,,True,,,True,,,,
3096,112792443,3.0,,,True,,,,True,True,,,,,,
3097,112411570,2.0,,,,,,,,,,,,,,
3098,110785876,3.0,,,,,,,True,,,,,True,,
3099,111388440,6.0,True,,,True,,,True,False,True,True,,,,
3100,114784431,2.0,,,,,,,,,,,,,,
3101,113214746,3.0,,True,True,,,,True,True,,,,True,,
3102,62447214,4.0,True,,True,True,True,True,True,,True,,,,,
3103,115137159,4.0,,,True,True,,,True,,,,,,,
3104,113465866,3.0,,,,,,,True,,,,,,,
3105,88247894,5.0,True,,,True,,,True,True,,True,,,,
3106,89588048,6.0,True,True,True,True,True,True,True,,True,True,,,,
3107,110832516,,,,,,,,,,,,,,,True
3108,110899915,,,,,,,,,,,,,,,True
3109,106655825,,,,,,,,,,,,,,,True
3110,113559670,,,,,,,,,,,,,,,True
3111,110057420,,,,,,,,,,,,,,,True
3112,111179675,,,,,,,,,,,,,,,True
3113,115472673,,,,,,,,,,,,,,,True
3114,111311241,3.0,True,,,,,,True,True,,True,,,,
3115,104043986,2.0,,,,True,,,,,,,,,,
3116,112537218,6.0,True,,,,,,,,True,,,,,
3117,113702985,3.0,,,,,,,,,,True,,True,,
3118,84810239,7.0,True,True,,True,,,,,,,,,,
3119,81406144,8.0,True,,,True,,True,True,,True,,,,,
3120,105172369,9.0,True,True,,True,,True,True,,True,True,,,,
3121,89931116,4.0,,True,,,,,,True,,,,,,
3122,115656264,5.0,True,,,,,,True,,,,,,,
3123,73641269,3.0,,,,,,,True,,,,,,,
3124,113800779,3.0,,,True,,,,,,,,,,True,
3125,105045315,2.0,,,,,,,,,,,,,,
3126,114330974,6.0,True,,,,,True,True,,True,,,,,
3127,114064584,7.0,True,True,,True,,,,,,True,,,,
3128,107797807,8.0,True,True,,True,,True,True,,True,True,,,,
3129,112740123,,,,,,,,,,,,,,,True
3130,110944919,,,,,,,,,,,,,,,True
3131,88833129,,,,,,,,,,,,,,,True
3132,113676236,,,,,,,,,,,,,,,True
3133,113005504,,,,,,,,,,,,,,,True
3134,113804322,4.0,,True,True,True,,,True,True,,,,,,
3135,85021027,8.0,,,True,True,,,,,True,,,,,
3136,113501131,7.0,True,True,True,True,,,,,True,,,,,
3137,104023891,3.0,,,True,,,,,,,,True,,,
3138,113754736,5.0,,,True,True,,,True,,True,True,,,,
3139,104066855,3.0,,,,,,,,,,,True,True,,
3140,62844545,7.0,True,,True,,,,,True,,,,,,
3141,107482711,5.0,,,True,,,,True,,,,,,,
3142,113260583,6.0,,,True,True,,,,True,,,,,,
3143,105131889,4.0,,,,,,,,True,,,,,,
3144,113829613,6.0,,,True,,,,True,,,,,,,
3145,115515465,5.0,,,,,,,,True,,,,,,
3146,115232823,7.0,True,,True,True,,,True,,,,,,,
3147,113793499,6.0,,,True,,,,,True,,,,,,
3148,113766122,5.0,,,True,,,,,,,,,,,
3149,114946506,,,,,,,,,,,,,,,True
3150,113787403,,,,,,,,,,,,,,,True
3151,115625087,,,,,,,,,,,,,,,True
3152,114209057,,,,,,,,,,,,,,,True
3153,111431520,,,,,,,,,,,,,,,True
3154,89295905,6.0,,,True,,,,,,True,,,,,
3155,105152756,3.0,True,,,,,,,,,,,True,,
3156,65923978,5.0,,,,,,,True,True,,,,,,
3157,110309965,3.0,,,,,,,True,True,,,,,,
3158,113934729,3.0,,,,,,,,,,,,,,
3159,109489695,6.0,,,,,,,True,,,,,,,
3160,115206602,5.0,,,,,,True,True,,,,,,,
3161,113827456,4.0,,,,,,,True,True,,,,True,,
3162,113863425,7.0,True,,,True,,,True,,,True,True,,,
3163,107378857,6.0,,,True,True,,,True,,,,,,,
3164,111162766,3.0,,,,,,,True,True,,True,,,,
3165,105768745,5.0,,,,True,,,True,,True,,,,,
3166,103783508,5.0,,True,,True,,,True,True,,True,,,,
3167,107484224,7.0,,,True,,,True,True,,True,,,,,
3168,106920926,3.0,,,,,,,,,,,,,,
3169,85067583,5.0,,,,True,,,True,,,,,,,
3170,111257072,,,,,,,,,,,,,,,True
3171,114568046,,,,,,,,,,,,,,,True
3172,113336462,,,,,,,,,,,,,,,True
3173,105344381,,,,,,,,,,,,,,,True
3174,105953233,7.0,True,,,True,,,,,True,True,,,,
3175,92922558,5.0,,,True,,,,True,True,True,,,,,
3176,103020628,4.0,,,,,,,,,,,,,,
3177,111304655,3.0,,,,,,,True,,,,,,,
3178,114937616,3.0,,,,,,,True,True,,,,,,
3179,106660336,4.0,,,,,,,True,,,,,,,
3180,105030125,5.0,,,True,,,,True,,,,,,,
3181,114914034,9.0,True,True,,True,,,True,,True,,,,,
3182,105227273,4.0,,True,,,,,,,,,,True,,
3183,113708253,3.0,,,True,,,True,,True,,,True,,,
3184,109529931,3.0,,,,,,,,True,,,,True,,
3185,95049201,4.0,,,True,,,,True,True,,True,,,,
3186,115183547,8.0,True,,,True,,,True,,True,,True,,,
3187,113503617,4.0,,,True,,,,,True,,,,,,
3188,110234789,2.0,,,,,,,,,,,,,,
3189,108502228,4.0,,,,,,,True,True,,,,,,
3190,115228530,5.0,,,True,,,,True,,,,,,,
3191,111890468,,,,,,,,,,,,,,,True
3192,104158741,,,,,,,,,,,,,,,True
3193,111371330,,,,,,,,,,,,,,,True
3194,113865742,3.0,,,,,,,True,,,,,,,
3195,104618479,2.0,,,,,,,True,,,,True,True,,
3196,114445993,7.0,True,True,True,True,,,True,,True,,,,,
3197,99620924,6.0,,True,True,,,,,True,,,,,True,
3198,115424132,4.0,,,,,,,True,True,,,,True,,
3199,106522371,5.0,,,,True,,,,,,,,,,
3200,114593564,4.0,,,True,,,,,,True,,,,,
3201,110742600,3.0,,,,,,,,True,,,,,,
3202,74791393,5.0,True,,,,,,,,,,,,,
3203,113845518,4.0,,,,,,,True,True,,,,,,
3204,113800119,6.0,,,True,True,,,,,,,,,,
3205,107634989,3.0,,,,,,,True,,True,,,,,
3206,114511180,5.0,,,,,,,,True,,,,True,True,
3207,103757758,7.0,True,,True,True,,,,,True,,,,,
3208,115362126,3.0,,,,,,,True,,,,,,,
3209,106768391,,,,,,,,,,,,,,,True
3210,110851728,,,,,,,,,,,,,,,True
3211,113214279,,,,,,,,,,,,,,,True
3212,113540322,,,,,,,,,,,,,,,True
3213,106977069,,,,,,,,,,,,,,,True
3214,75731788,2.0,,,,,,,,True,,,,,True,
3215,113604390,6.0,,True,,True,,,,True,True,,,,,
3216,113295262,1.0,,,,,,,,,,,,,,
3217,87023803,2.0,,,,,,,,,,,,,,
3218,114991355,8.0,True,True,True,True,,,,,True,True,,,,
3219,114578855,4.0,,,,,,,,True,,,,,,
3220,110881904,2.0,,,,,,,True,True,,,,,,
3221,113848684,3.0,,,,,,,,,,True,,,,
3222,113576576,6.0,True,True,,True,,,,,,True,,,,
3223,113113432,3.0,,,,,,,,True,,,,,,
3224,110420288,5.0,True,,True,True,,,True,,,True,,,,
3225,93442972,2.0,,,,,,,,True,,,,,,
3226,107570162,3.0,,,,,,,True,,,,,,,
3227,91210067,2.0,,,,,,,,,,,,,,
3228,113134312,3.0,,,,,,,,True,,,,,,
3229,115582480,,,,,,,,,,,,,,,True
3230,110459538,,,,,,,,,,,,,,,True
3231,113802496,,,,,,,,,,,,,,,True
3232,83894915,,,,,,,,,,,,,,,True
3233,113498003,,,,,,,,,,,,,,,True
3234,113736745,3.0,,,,,,,,,,,,,,
3235,104719364,6.0,,,,True,,,True,True,,,,True,,
3236,115573509,5.0,,,,,,,,,,True,,,True,
3237,115653228,4.0,,,,,,,True,True,,,,,,
3238,107340295,5.0,,,,,,,True,True,,,,,,
3239,111276202,4.0,,,True,,,,,,,,,,,
3240,104860915,7.0,True,True,,True,,,True,,True,,,True,,
3241,115562846,4.0,,,,,,,,,,,,,True,
3242,113721034,5.0,,,,,,,True,True,,,,,,
3243,112109578,4.0,,,,,,,,True,,True,,,,
3244,107373998,6.0,,,,,,,,,,,True,,,
3245,112318881,5.0,,,,,,,,,,True,,,,
3246,115450446,,,,,,,,,,,,,,,True
3247,106758261,,,,,,,,,,,,,,,True
3248,109626681,,,,,,,,,,,,,,,True
3249,113343012,,,,,,,,,,,,,,,True
3250,101854485,,,,,,,,,,,,,,,True
3251,107325491,,,,,,,,,,,,,,,True
3252,109509800,,,,,,,,,,,,,,,True
3253,110500776,,,,,,,,,,,,,,,True
3254,88305350,3.0,,,True,,,True,,True,,,,,,
3255,109745159,2.0,,,,,,,,True,,,,,,
3256,110540644,3.0,,,,,,,True,,,,,,,
3257,115681265,4.0,,True,,,,,,True,,,,,,
3258,109273651,1.0,,,,,,,,,,,,,,
3259,106935778,4.0,,,,,,,,,,,,,,
3260,110619409,4.0,,,,,,,True,,,,,,,
3261,113528246,8.0,,True,,True,,,,,True,,True,,,
3262,56553991,3.0,,,True,,,True,,,,,,,,
3263,111219913,2.0,,,,,,,,True,,,,,,
3264,111076800,3.0,,,,,,,True,True,,,,True,,
3265,78668092,4.0,,,,,,,,True,,,,,,
3266,106656165,3.0,,,,,,,,,,,,,,
3267,99107764,6.0,True,,True,,,,,,True,,,,,
3268,88714095,3.0,,,,True,,,True,,,,,,,
3269,93411299,3.0,,,,,,,True,True,,,,,,
3270,111232288,,,,,,,,,,,,,,,True
3271,107391070,,,,,,,,,,,,,,,True
3272,112885094,,,,,,,,,,,,,,,True
3273,107087172,,,,,,,,,,,,,,,True
3274,115190607,8.0,True,True,,False,True,,True,,,,,,,
3275,115172129,3.0,,,True,,,,True,True,,True,,True,,
3276,89418845,6.0,,,,,,,True,,,,,,,
3277,112924487,2.0,,,,,,,,True,,,True,True,,
3278,108610213,2.0,,,,,,,True,,,,,,,
3279,111676717,9.0,True,,,,,,True,,True,,,,,
3280,106847784,6.0,True,,,True,,,,,True,,,,,
3281,107316758,3.0,,,,,,,True,True,,,,,,
3282,91225082,3.0,,,,,,,True,,,,,,,
3283,107316332,4.0,,,True,,,,,True,,,,,,
3284,79416572,3.0,,,,,,,True,True,,,,,,
3285,110798121,5.0,,,,,,,True,,,True,,,,
3286,115372075,,,,,,,,,,,,,,,True
3287,104137716,,,,,,,,,,,,,,,True
3288,113620559,,,,,,,,,,,,,,,True
3289,111351543,,,,,,,,,,,,,,,True
3290,77633673,,,,,,,,,,,,,,,True
3291,54867071,,,,,,,,,,,,,,,True
3292,92985097,,,,,,,,,,,,,,,True
3293,106150563,,,,,,,,,,,,,,,True
3294,113244270,4.0,,,,,,,True,True,,,,,,
3295,115696913,3.0,,,True,,,,,True,,,,,,
3296,112129329,1.0,,,,,,,,,,,,,,
3297,112259960,8.0,True,,,,,,True,,True,True,,,,
3298,111349136,4.0,,,,True,,,True,,,,,,,
3299,110953018,3.0,,,,,,,True,True,,,,,,
3300,115635725,5.0,,,,,,,,,,,,,,
3301,113764177,7.0,True,True,True,True,,True,True,,True,True,,,,
3302,113685355,6.0,,,,,,,,,,,,,,
3303,106218509,3.0,,,,,,,True,True,,,,,,
3304,104029938,4.0,,,,,,,,True,,,,,,
3305,103634925,5.0,,,True,True,,True,True,,True,,,,,
3306,106418924,7.0,True,True,True,True,,,True,,,True,,True,,
3307,115555746,3.0,,,,,,,True,True,,,,,,
3308,106868117,4.0,,,,,,,,True,,,,,,
3309,113487449,,,,,,,,,,,,,,,True
3310,111356216,,,,,,,,,,,,,,,True
3311,104233057,,,,,,,,,,,,,,,True
3312,115401864,,,,,,,,,,,,,,,True
3313,113057049,,,,,,,,,,,,,,,True
3314,113358938,7.0,True,,,,,,True,True,True,,True,True,,
3315,114790231,3.0,,,,,,,True,True,,,,,,
3316,115193451,9.0,True,True,,True,,,,,True,True,,,,
3317,110554201,2.0,,,,,,,,,,,,,,
3318,115493815,5.0,,,True,True,,,,,,,,,,
3319,91657116,6.0,True,,,,,,,,,,True,,,
3320,113828175,4.0,,True,,True,,,True,,,,,,True,
3321,112216597,3.0,,,,,,,True,,,,,,,
3322,115166734,3.0,,,,,,,,True,,,,,,
3323,86850755,2.0,,,,,,,True,,,,,,,
3324,110362422,3.0,,,,,,,True,,,,,,,
3325,108634783,5.0,,,,True,,,,True,,True,True,,,
3326,115601941,4.0,,,True,True,,,,,,,,,True,
3327,113852496,6.0,,,True,,,,,,,,,,,
3328,105920308,5.0,,,,,,,True,True,,True,,,,
3329,109463981,4.0,,,,,,,,True,,True,,,,
3330,115674500,,,,,,,,,,,,,,,True
3331,112790956,,,,,,,,,,,,,,,True
3332,110790166,,,,,,,,,,,,,,,True
3333,104338483,,,,,,,,,,,,,,,True
3334,101480431,2.0,,,,,,,True,,,,,,,
3335,113464337,4.0,,,True,,,,True,,True,True,,,,
3336,115454869,3.0,,,,,,,True,,,True,True,,,
3337,115523703,8.0,True,True,,True,,,,,,True,,,,
3338,115568415,3.0,,,,,,,,,,,,,,
3339,111647300,4.0,,,,,True,,,True,,,,,True,
3340,113250525,4.0,,,,,,,True,True,,,True,,,
3341,51688294,6.0,,,True,True,,,,,True,True,,,,
3342,111417235,4.0,,,,,,,,True,,,,True,,
3343,113756819,7.0,True,True,,True,,True,,,,True,,,,
3344,115418278,3.0,,,,True,,,True,,,,,,,
3345,115579263,5.0,,True,True,,,,True,True,,,,,True,
3346,112833613,4.0,,,,,,,True,True,,,,,,
3347,113500881,5.0,,,,True,,,True,,,True,,,,
3348,101636420,6.0,True,,,True,,True,,,,True,,,,
3349,113647096,,,,,,,,,,,,,,,True
3350,97902621,,,,,,,,,,,,,,,True
3351,84582354,,,,,,,,,,,,,,,True
3352,113553040,,,,,,,,,,,,,,,True
3353,101743237,,,,,,,,,,,,,,,True
3354,101519664,6.0,,,,,,,True,,,,,,,
3355,115685319,3.0,,,True,True,,,,,,True,,,,
3356,115276773,3.0,,,,,,,True,True,,True,,,,
3357,113589250,7.0,,,True,,,,,,True,,,True,,
3358,113669702,9.0,True,,True,True,,,,,True,,,True,True,
3359,110433171,8.0,,,,,,,,,,,,,,
3360,111231324,6.0,True,,,,,,True,True,,,,,,
3361,109885096,4.0,,,,,,,,,,,True,True,,
3362,108488969,5.0,,,True,True,,,,True,,,,,,
3363,104459446,8.0,,,,,,,,,,,,,,
3364,112580289,5.0,,,True,,,,True,,,,,,,
3365,113177455,6.0,,,,,,,,True,,,,,,
3366,109169226,7.0,,,,,,,,,,,,,,
3367,45509399,4.0,,,True,,,,,,,,,,,
3368,110924096,8.0,,,,True,,,,,,,,,True,
3369,109386034,,,,,,,,,,,,,,,True
3370,103370026,,,,,,,,,,,,,,,True
3371,72724269,,,,,,,,,,,,,,,True
3372,113814457,,,,,,,,,,,,,,,True
3373,110553223,,,,,,,,,,,,,,,True
3374,112584873,7.0,True,True,,True,,,True,True,,,True,True,,
3375,106612293,2.0,,,True,,,,,,,,,,,
3376,113112830,4.0,,True,True,,,,True,,,,,,,
3377,107374893,5.0,True,,True,,,,,True,,,,,,
3378,115626410,2.0,,,,,,,,,,,,,,
3379,111374152,6.0,,,True,True,,,True,,,,,,,
3380,111836257,4.0,,,,,,,True,True,,,,,,
3381,113739024,7.0,True,True,,True,,,True,True,,,,,,
3382,113854722,8.0,,,True,,,,,,True,,,,,
3383,80129415,3.0,,,,True,,,,True,,True,,,,
3384,113688704,6.0,True,,True,,,True,,,,,,,,
3385,82251413,5.0,,,,,,,True,,,,,,,
3386,97766879,3.0,,,,,,,,True,,,,,,
3387,113805299,5.0,True,True,,True,,,,True,,,,,,
3388,111206689,7.0,,,True,,,True,,,,,True,,,
3389,115553249,,,,,,,,,,,,,,,True
3390,110218542,,,,,,,,,,,,,,,True
3391,106640187,,,,,,,,,,,,,,,True
3392,100776520,,,,,,,,,,,,,,,True
3393,113855555,,,,,,,,,,,,,,,True
3394,113828412,6.0,,,,,,,True,,,,,,,
3395,106037803,1.0,,,,,,,,,,,,,,
3396,65129515,3.0,,,,True,,,True,,,,,,,
3397,111262028,5.0,,,True,,,,,True,True,,,,,
3398,107301575,4.0,,,True,,,,True,True,,,,,,
3399,113125870,3.0,,,,,,,True,True,,,,,,
3400,102976343,9.0,True,,True,,,,True,,True,,,,,
3401,108757067,3.0,,,,,,,,,,True,,,,
3402,64123208,6.0,,,,True,,,,True,True,True,,,,
3403,111250856,2.0,,,,,,,,,,,,,True,
3404,113861444,3.0,,,,,,,,True,,,,,,
3405,112072391,4.0,,,True,,,,True,,,True,,,,
3406,113844498,2.0,,,,,,,,True,,,,,,
3407,106192136,3.0,,,,,,,True,,,,,,,
3408,85447664,5.0,,,,,,,True,,,,,,,
3409,111310924,7.0,True,,True,,,,True,,,,,,,
3410,104572435,,,,,,,,,,,,,,,True
3411,107267654,,,,,,,,,,,,,,,True
3412,114379774,,,,,,,,,,,,,,,True
3413,113331631,,,,,,,,,,,,,,,True
3414,105773744,3.0,,,,,,,,True,,,,,,
3415,115151128,7.0,,True,,,,,,True,,,,,,
3416,110951210,5.0,,,True,,,,,True,,True,,,,
3417,108727333,4.0,,,,True,,,True,,,,,,,
3418,110160626,5.0,,True,,,,,,,,,,,,
3419,70699614,7.0,True,,,True,,,True,,,True,True,True,,
3420,103461163,4.0,,,,,,,True,True,,,,,,
3421,113786434,7.0,,,True,True,,,True,,,,,,,
3422,103656698,5.0,,,True,,,,True,,,,,,,
3423,111340869,8.0,True,,,,,,,,True,True,,,,
3424,115654213,6.0,,,,,,,True,True,,,,,,
3425,113705236,6.0,,,True,,,,True,,True,,,,,
3426,110340358,7.0,True,,,True,,,True,,,,,,,
3427,106896859,4.0,,,,,,,True,True,,,,,,
3428,115695890,6.0,,,True,,,,,,,,,,,
3429,110817181,,,,,,,,,,,,,,,True
3430,113816010,,,,,,,,,,,,,,,True
3431,115433451,,,,,,,,,,,,,,,True
3432,115581012,,,,,,,,,,,,,,,True
3433,114396514,,,,,,,,,,,,,,,True
3434,106658255,3.0,,True,,,,,True,,,,,,,
3435,111995206,9.0,True,,True,,,True,True,,,True,,,,
3436,113558599,6.0,True,,True,True,,,,,,,,True,,
3437,113790255,4.0,,,True,True,,,,,,,,,,
3438,111074187,5.0,,,True,,,True,,,,,,,,
3439,115312984,8.0,True,True,True,True,,True,True,,,,,,,
3440,113217494,7.0,True,,,,,,True,True,True,,True,True,,
3441,112067067,5.0,,,,True,,,True,,,,,,,
3442,109881227,8.0,True,True,True,True,,True,True,,,True,,,,
3443,113722309,6.0,True,,True,,,,,True,,,,,,
3444,113671451,7.0,True,,True,,,True,True,,,True,,,,
3445,115636163,7.0,True,,True,,,,,,True,True,,,,
3446,103812302,6.0,True,,True,True,,,True,,,,,,,
3447,106934667,6.0,True,,True,,,True,,,,,,,,
3448,111846417,,,,,,,,,,,,,,,True
3449,111983600,,,,,,,,,,,,,,,True
3450,111553826,,,,,,,,,,,,,,,True
3451,113239735,,,,,,,,,,,,,,,True
3452,113342065,,,,,,,,,,,,,,,True
3453,110264907,,,,,,,,,,,,,,,True
3454,112700005,4.0,,,,,,,True,True,,,,,,
